item_a,item_b,template,score_single_a,score_single_b,score_group_a,score_group_b,score_ppl_a,score_ppl_b
Tesla,Meta,Which is more practical: {A} or {B}?,0.0007495880126953125,0.0,0.583761990070343,1.9073486328125e-06,-7.1953125,-20.1875
Nvidia,Apple,Which is more practical: {A} or {B}?,0.0,0.0,1.0728836059570312e-06,3.2186508178710938e-06,-17.734375,-20.859375
Nvidia,Microsoft,Which is more practical: {A} or {B}?,1.1920928955078125e-07,0.0,3.7550926208496094e-06,1.7285346984863281e-06,-15.8203125,-21.234375
Nvidia,Google,Which is more practical: {A} or {B}?,2.384185791015625e-07,0.0,1.1444091796875e-05,2.8431415557861328e-05,-15.1640625,-19.15625
Nvidia,Amazon,Which is more practical: {A} or {B}?,3.5762786865234375e-07,0.0,6.198883056640625e-06,2.0265579223632812e-06,-14.84375,-19.921875
Nvidia,Tesla,Which is more practical: {A} or {B}?,3.5762786865234375e-07,0.0,1.9669532775878906e-06,3.993511199951172e-06,-14.859375,-18.5625
Nvidia,Meta,Which is more practical: {A} or {B}?,7.748603820800781e-07,0.0,1.1920928955078125e-05,3.516674041748047e-06,-14.09375,-18.28125
Meta,Apple,Which is more practical: {A} or {B}?,0.0004730224609375,0.0,0.08513343334197998,1.4901161193847656e-05,-7.65625,-19.25
Meta,Microsoft,Which is more practical: {A} or {B}?,0.00013244152069091797,0.0,0.029187798500061035,3.6954879760742188e-06,-8.9296875,-20.171875
Meta,Google,Which is more practical: {A} or {B}?,0.0002281665802001953,0.0,0.044390082359313965,8.64267349243164e-06,-8.3828125,-20.25
Meta,Amazon,Which is more practical: {A} or {B}?,0.00029015541076660156,0.0,0.057361483573913574,2.9802322387695312e-06,-8.1484375,-19.265625
Meta,Tesla,Which is more practical: {A} or {B}?,0.0009870529174804688,0.0,0.25807416439056396,3.635883331298828e-06,-6.921875,-18.84375
Meta,Nvidia,Which is more practical: {A} or {B}?,0.00029969215393066406,0.0,0.07476383447647095,2.980232238769531e-07,-8.109375,-22.125
Apple,Microsoft,Which is more functional: {A} or {B}?,7.152557373046875e-07,0.0,0.0012646317481994629,5.0067901611328125e-06,-14.1640625,-20.59375
Apple,Google,Which is more functional: {A} or {B}?,4.172325134277344e-07,0.0,0.0008091330528259277,4.112720489501953e-06,-14.703125,-21.890625
Apple,Amazon,Which is more functional: {A} or {B}?,7.867813110351562e-06,0.0,0.01581716537475586,4.112720489501953e-06,-11.75,-19.640625
Apple,Tesla,Which is more functional: {A} or {B}?,1.8537044525146484e-05,0.0,0.07921630144119263,1.5139579772949219e-05,-10.8984375,-18.109375
Apple,Nvidia,Which is more functional: {A} or {B}?,1.233816146850586e-05,0.0,0.03194856643676758,1.0132789611816406e-06,-11.3046875,-22.0625
Apple,Meta,Which is more functional: {A} or {B}?,1.71661376953125e-05,5.960464477539063e-08,0.05362355709075928,1.3828277587890625e-05,-10.9765625,-17.265625
Microsoft,Apple,Which is more functional: {A} or {B}?,1.2516975402832031e-06,0.0,0.0017470717430114746,6.67572021484375e-06,-13.609375,-20.40625
Microsoft,Google,Which is more functional: {A} or {B}?,6.854534149169922e-06,0.0,0.009488403797149658,1.233816146850586e-05,-11.8828125,-20.125
Microsoft,Amazon,Which is more functional: {A} or {B}?,2.0802021026611328e-05,0.0,0.029529571533203125,9.000301361083984e-06,-10.78125,-19.15625
Microsoft,Tesla,Which is more functional: {A} or {B}?,7.766485214233398e-05,5.960464477539063e-08,0.1279194951057434,2.6702880859375e-05,-9.4609375,-17.125
Microsoft,Nvidia,Which is more functional: {A} or {B}?,4.392862319946289e-05,0.0,0.08867740631103516,4.172325134277344e-06,-10.03125,-20.015625
Microsoft,Meta,Which is more functional: {A} or {B}?,4.088878631591797e-05,0.0,0.07513582706451416,9.953975677490234e-06,-10.1015625,-18.34375
Google,Apple,Which is more functional: {A} or {B}?,5.900859832763672e-06,0.0,0.019795119762420654,9.000301361083984e-06,-12.0390625,-19.71875
Google,Microsoft,Which is more functional: {A} or {B}?,1.0728836059570312e-05,0.0,0.03680819272994995,7.152557373046875e-06,-11.4453125,-19.796875
Google,Amazon,Which is more functional: {A} or {B}?,1.245737075805664e-05,0.0,0.06312865018844604,2.0265579223632812e-06,-11.296875,-20.078125
Google,Tesla,Which is more functional: {A} or {B}?,6.449222564697266e-05,2.980232238769531e-07,0.2755085825920105,0.0001512765884399414,-9.6484375,-14.984375
Google,Nvidia,Which is more functional: {A} or {B}?,3.4809112548828125e-05,0.0,0.5107890367507935,2.980232238769531e-07,-10.265625,-21.5
Google,Meta,Which is more functional: {A} or {B}?,1.1026859283447266e-05,0.0,0.04776418209075928,9.834766387939453e-06,-11.4140625,-17.546875
Amazon,Apple,Which is more functional: {A} or {B}?,1.6450881958007812e-05,0.0,0.004894733428955078,4.26173210144043e-05,-11.015625,-18.203125
Amazon,Microsoft,Which is more functional: {A} or {B}?,5.370378494262695e-05,0.0,0.016431868076324463,1.0132789611816406e-05,-9.828125,-19.8125
Amazon,Google,Which is more functional: {A} or {B}?,3.272294998168945e-05,0.0,0.011888086795806885,1.8298625946044922e-05,-10.328125,-19.4375
Amazon,Tesla,Which is more functional: {A} or {B}?,0.00018334388732910156,5.960464477539063e-08,0.11657226085662842,1.5616416931152344e-05,-8.6015625,-17.296875
Amazon,Nvidia,Which is more functional: {A} or {B}?,0.00020396709442138672,0.0,0.23093974590301514,8.940696716308594e-07,-8.5,-20.90625
Amazon,Meta,Which is more functional: {A} or {B}?,0.00011974573135375977,0.0,0.06416577100753784,9.5367431640625e-06,-9.03125,-17.890625
Tesla,Apple,Which is more functional: {A} or {B}?,7.987022399902344e-05,0.0,0.04556262493133545,8.213520050048828e-05,-9.4375,-18.0
Tesla,Microsoft,Which is more functional: {A} or {B}?,0.00035881996154785156,0.0,0.2794405221939087,4.112720489501953e-06,-7.93359375,-20.734375
Tesla,Google,Which is more functional: {A} or {B}?,0.00044727325439453125,0.0,0.3884119391441345,7.569789886474609e-06,-7.7109375,-20.140625
Tesla,Amazon,Which is more functional: {A} or {B}?,0.00052642822265625,0.0,0.4365805983543396,3.159046173095703e-06,-7.55078125,-20.078125
Tesla,Nvidia,Which is more functional: {A} or {B}?,0.00018167495727539062,0.0,0.15289849042892456,1.1920928955078125e-07,-8.6171875,-19.6875
Tesla,Meta,Which is more functional: {A} or {B}?,0.0004892349243164062,0.0,0.38111114501953125,7.987022399902344e-06,-7.62109375,-18.5
Nvidia,Apple,Which is more functional: {A} or {B}?,1.1920928955078125e-07,0.0,7.212162017822266e-06,3.135204315185547e-05,-15.734375,-18.5
Nvidia,Microsoft,Which is more functional: {A} or {B}?,3.2782554626464844e-06,0.0,2.7358531951904297e-05,1.0788440704345703e-05,-12.6328125,-19.46875
Nvidia,Google,Which is more functional: {A} or {B}?,3.6954879760742188e-06,5.960464477539063e-08,6.0498714447021484e-05,0.00018358230590820312,-12.5,-17.171875
Nvidia,Amazon,Which is more functional: {A} or {B}?,4.172325134277344e-06,0.0,5.412101745605469e-05,1.0371208190917969e-05,-12.3828125,-18.5
Nvidia,Tesla,Which is more functional: {A} or {B}?,6.67572021484375e-06,2.980232238769531e-07,1.3649463653564453e-05,0.0002549886703491211,-11.9140625,-15.0546875
Nvidia,Meta,Which is more functional: {A} or {B}?,6.735324859619141e-06,1.7881393432617188e-07,3.8743019104003906e-05,5.453824996948242e-05,-11.9140625,-15.390625
Meta,Apple,Which is more functional: {A} or {B}?,0.0019369125366210938,0.0,0.5307559967041016,3.0040740966796875e-05,-6.24609375,-18.65625
Meta,Microsoft,Which is more functional: {A} or {B}?,0.0016431808471679688,0.0,0.5778241157531738,3.2186508178710938e-06,-6.41015625,-21.125
Meta,Google,Which is more functional: {A} or {B}?,0.001605987548828125,0.0,0.4906339645385742,1.3709068298339844e-05,-6.43359375,-19.859375
Meta,Amazon,Which is more functional: {A} or {B}?,0.0015869140625,0.0,0.584601104259491,1.6689300537109375e-06,-6.4453125,-20.171875
Meta,Tesla,Which is more functional: {A} or {B}?,0.0016345977783203125,0.0,0.6715618371963501,5.841255187988281e-06,-6.41796875,-18.46875
Meta,Nvidia,Which is more functional: {A} or {B}?,0.001132965087890625,0.0,0.7091430425643921,1.7881393432617188e-07,-6.78125,-22.75
Apple,Microsoft,Which is more robust: {A} or {B}?,5.960464477539063e-08,0.0,0.00018233060836791992,8.285045623779297e-06,-16.546875,-20.453125
Apple,Google,Which is more robust: {A} or {B}?,2.384185791015625e-07,0.0,0.000520169734954834,5.900859832763672e-06,-15.265625,-20.5
Apple,Amazon,Which is more robust: {A} or {B}?,5.364418029785156e-07,0.0,0.0014711618423461914,6.079673767089844e-06,-14.4140625,-19.359375
Apple,Tesla,Which is more robust: {A} or {B}?,6.556510925292969e-07,0.0,0.002157151699066162,5.7220458984375e-06,-14.2734375,-19.375
Apple,Nvidia,Which is more robust: {A} or {B}?,1.1920928955078125e-06,0.0,0.003679633140563965,1.5497207641601562e-06,-13.625,-22.515625
Apple,Meta,Which is more robust: {A} or {B}?,1.1920928955078125e-06,0.0,0.003539860248565674,3.337860107421875e-06,-13.6328125,-18.59375
Microsoft,Apple,Which is more robust: {A} or {B}?,5.960464477539063e-08,0.0,0.0001240372657775879,9.357929229736328e-06,-16.4375,-20.59375
Microsoft,Google,Which is more robust: {A} or {B}?,4.76837158203125e-07,0.0,0.0006663203239440918,1.3470649719238281e-05,-14.578125,-19.84375
Microsoft,Amazon,Which is more robust: {A} or {B}?,1.0728836059570312e-06,0.0,0.001501917839050293,8.285045623779297e-06,-13.734375,-19.71875
Microsoft,Tesla,Which is more robust: {A} or {B}?,2.205371856689453e-06,0.0,0.002692997455596924,1.0251998901367188e-05,-13.03125,-19.28125
Microsoft,Nvidia,Which is more robust: {A} or {B}?,4.470348358154297e-06,0.0,0.007591307163238525,5.662441253662109e-06,-12.3203125,-21.40625
Microsoft,Meta,Which is more robust: {A} or {B}?,3.993511199951172e-06,0.0,0.005173861980438232,4.708766937255859e-06,-12.4296875,-18.546875
Google,Apple,Which is more robust: {A} or {B}?,2.1457672119140625e-06,0.0,0.004752099514007568,1.6391277313232422e-05,-13.0546875,-18.96875
Google,Microsoft,Which is more robust: {A} or {B}?,1.6689300537109375e-06,0.0,0.003162682056427002,1.3470649719238281e-05,-13.3203125,-19.1875
Google,Amazon,Which is more robust: {A} or {B}?,3.3974647521972656e-06,0.0,0.0072501301765441895,6.377696990966797e-06,-12.59375,-18.890625
Google,Tesla,Which is more robust: {A} or {B}?,1.1444091796875e-05,0.0,0.018789947032928467,9.059906005859375e-06,-11.375,-18.015625
Google,Nvidia,Which is more robust: {A} or {B}?,1.5854835510253906e-05,0.0,0.048051536083221436,1.5497207641601562e-06,-11.0546875,-21.25
Google,Meta,Which is more robust: {A} or {B}?,4.76837158203125e-06,0.0,0.008369982242584229,6.139278411865234e-06,-12.25,-17.5
Amazon,Apple,Which is more robust: {A} or {B}?,2.1457672119140625e-06,0.0,0.0012559890747070312,3.5822391510009766e-05,-13.0546875,-18.5
Amazon,Microsoft,Which is more robust: {A} or {B}?,2.205371856689453e-06,0.0,0.0010523796081542969,7.510185241699219e-06,-13.015625,-20.171875
Amazon,Google,Which is more robust: {A} or {B}?,2.86102294921875e-06,0.0,0.0015247464179992676,1.895427703857422e-05,-12.765625,-18.859375
Amazon,Tesla,Which is more robust: {A} or {B}?,1.239776611328125e-05,0.0,0.007698535919189453,8.046627044677734e-06,-11.296875,-19.109375
Amazon,Nvidia,Which is more robust: {A} or {B}?,3.6656856536865234e-05,0.0,0.029018759727478027,2.384185791015625e-06,-10.2109375,-20.90625
Amazon,Meta,Which is more robust: {A} or {B}?,1.3232231140136719e-05,0.0,0.006457924842834473,3.0994415283203125e-06,-11.234375,-18.796875
Tesla,Apple,Which is more robust: {A} or {B}?,1.0132789611816406e-06,0.0,0.0005855560302734375,5.2034854888916016e-05,-13.7734375,-18.15625
Tesla,Microsoft,Which is more robust: {A} or {B}?,3.7550926208496094e-06,0.0,0.0019007325172424316,1.621246337890625e-05,-12.484375,-18.671875
Tesla,Google,Which is more robust: {A} or {B}?,6.508827209472656e-05,0.0,0.04692012071609497,2.658367156982422e-05,-9.640625,-18.375
Tesla,Amazon,Which is more robust: {A} or {B}?,9.059906005859375e-06,0.0,0.004714846611022949,1.2934207916259766e-05,-11.6171875,-18.203125
Tesla,Nvidia,Which is more robust: {A} or {B}?,7.808208465576172e-06,0.0,0.0049571990966796875,1.7881393432617188e-07,-11.765625,-20.4375
Tesla,Meta,Which is more robust: {A} or {B}?,7.194280624389648e-05,0.0,0.04793637990951538,1.1801719665527344e-05,-9.5390625,-17.546875
Nvidia,Apple,Which is more robust: {A} or {B}?,0.0,0.0,5.066394805908203e-06,2.4378299713134766e-05,-19.921875,-18.875
Nvidia,Microsoft,Which is more robust: {A} or {B}?,5.960464477539063e-08,0.0,1.239776611328125e-05,1.0013580322265625e-05,-16.796875,-19.484375
Nvidia,Google,Which is more robust: {A} or {B}?,1.7881393432617188e-07,0.0,3.2007694244384766e-05,7.337331771850586e-05,-15.6875,-17.46875
Nvidia,Amazon,Which is more robust: {A} or {B}?,2.980232238769531e-07,0.0,4.1604042053222656e-05,2.092123031616211e-05,-14.9609375,-17.859375
Nvidia,Tesla,Which is more robust: {A} or {B}?,2.9802322387695312e-06,8.344650268554688e-07,2.4378299713134766e-05,0.00043696165084838867,-12.7109375,-13.9921875
Nvidia,Meta,Which is more robust: {A} or {B}?,5.960464477539062e-07,8.940696716308594e-07,3.0517578125e-05,0.00014913082122802734,-14.2890625,-13.90625
Meta,Apple,Which is more robust: {A} or {B}?,0.0005183219909667969,0.0,0.07389265298843384,2.396106719970703e-05,-7.56640625,-18.765625
Meta,Microsoft,Which is more robust: {A} or {B}?,0.00020229816436767578,0.0,0.03216618299484253,1.055002212524414e-05,-8.5078125,-19.421875
Meta,Google,Which is more robust: {A} or {B}?,0.0005002021789550781,0.0,0.07594668865203857,1.3172626495361328e-05,-7.6015625,-19.375
Meta,Amazon,Which is more robust: {A} or {B}?,0.0004527568817138672,0.0,0.059758663177490234,5.4836273193359375e-06,-7.69921875,-18.671875
Meta,Tesla,Which is more robust: {A} or {B}?,0.0009608268737792969,0.0,0.15039360523223877,4.649162292480469e-06,-6.94921875,-18.953125
Meta,Nvidia,Which is more robust: {A} or {B}?,0.0012302398681640625,0.0,0.2751586437225342,3.5762786865234375e-07,-6.69921875,-22.28125
Apple,Microsoft,Which is more durable: {A} or {B}?,7.152557373046875e-06,0.0,0.019015967845916748,2.205371856689453e-06,-11.8515625,-21.46875
Apple,Google,Which is more durable: {A} or {B}?,3.337860107421875e-06,0.0,0.016669869422912598,1.3113021850585938e-06,-12.609375,-22.703125
Apple,Amazon,Which is more durable: {A} or {B}?,1.7881393432617188e-05,0.0,0.10130935907363892,1.430511474609375e-06,-10.9296875,-21.0625
Apple,Tesla,Which is more durable: {A} or {B}?,5.364418029785156e-06,0.0,0.016507267951965332,7.867813110351562e-06,-12.1328125,-18.375
Apple,Nvidia,Which is more durable: {A} or {B}?,1.9669532775878906e-05,0.0,0.09374135732650757,1.1920928955078125e-07,-10.8359375,-23.546875
Apple,Meta,Which is more durable: {A} or {B}?,1.8417835235595703e-05,0.0,0.11101025342941284,1.5616416931152344e-05,-10.8984375,-17.546875
Microsoft,Apple,Which is more durable: {A} or {B}?,8.344650268554688e-07,0.0,0.0010147690773010254,4.0531158447265625e-05,-14.015625,-17.53125
Microsoft,Google,Which is more durable: {A} or {B}?,1.4483928680419922e-05,0.0,0.023858726024627686,2.7179718017578125e-05,-11.140625,-18.875
Microsoft,Amazon,Which is more durable: {A} or {B}?,1.2040138244628906e-05,0.0,0.023972928524017334,6.258487701416016e-06,-11.328125,-19.125
Microsoft,Tesla,Which is more durable: {A} or {B}?,2.2709369659423828e-05,0.0,0.034115493297576904,1.245737075805664e-05,-10.6953125,-17.59375
Microsoft,Nvidia,Which is more durable: {A} or {B}?,4.190206527709961e-05,0.0,0.1483973264694214,5.960464477539062e-07,-10.078125,-20.71875
Microsoft,Meta,Which is more durable: {A} or {B}?,1.3768672943115234e-05,5.960464477539063e-08,0.029545903205871582,1.7404556274414062e-05,-11.1953125,-17.265625
Google,Apple,Which is more durable: {A} or {B}?,5.4836273193359375e-06,5.960464477539063e-08,0.01379626989364624,7.981061935424805e-05,-12.1171875,-16.953125
Google,Microsoft,Which is more durable: {A} or {B}?,1.1324882507324219e-05,0.0,0.02959674596786499,1.1324882507324219e-05,-11.390625,-19.296875
Google,Amazon,Which is more durable: {A} or {B}?,1.0609626770019531e-05,0.0,0.037084877490997314,5.602836608886719e-06,-11.453125,-18.8125
Google,Tesla,Which is more durable: {A} or {B}?,2.8431415557861328e-05,1.1920928955078125e-07,0.07376611232757568,3.5762786865234375e-05,-10.46875,-16.0
Google,Nvidia,Which is more durable: {A} or {B}?,2.777576446533203e-05,0.0,0.2588738203048706,2.384185791015625e-07,-10.4921875,-20.84375
Google,Meta,Which is more durable: {A} or {B}?,7.987022399902344e-06,3.5762786865234375e-07,0.029729247093200684,0.00013011693954467773,-11.734375,-14.765625
Amazon,Apple,Which is more durable: {A} or {B}?,5.662441253662109e-06,5.960464477539063e-08,0.003863513469696045,0.0001799464225769043,-12.0859375,-16.703125
Amazon,Microsoft,Which is more durable: {A} or {B}?,1.0788440704345703e-05,0.0,0.0062680840492248535,4.649162292480469e-06,-11.4375,-20.796875
Amazon,Google,Which is more durable: {A} or {B}?,1.823902130126953e-05,0.0,0.014212965965270996,3.5822391510009766e-05,-10.9140625,-18.765625
Amazon,Tesla,Which is more durable: {A} or {B}?,3.254413604736328e-05,0.0,0.031116187572479248,6.9141387939453125e-06,-10.3359375,-17.890625
Amazon,Nvidia,Which is more durable: {A} or {B}?,6.604194641113281e-05,0.0,0.15348869562149048,2.980232238769531e-07,-9.625,-20.84375
Amazon,Meta,Which is more durable: {A} or {B}?,2.8431415557861328e-05,0.0,0.028423190116882324,8.463859558105469e-06,-10.46875,-17.75
Tesla,Apple,Which is more durable: {A} or {B}?,9.000301361083984e-06,5.960464477539063e-08,0.004677236080169678,0.00012409687042236328,-11.6171875,-17.046875
Tesla,Microsoft,Which is more durable: {A} or {B}?,0.0005650520324707031,0.0,0.37051820755004883,2.8014183044433594e-06,-7.48046875,-21.03125
Tesla,Google,Which is more durable: {A} or {B}?,0.0009226799011230469,0.0,0.7763599753379822,2.4437904357910156e-06,-6.98828125,-21.875
Tesla,Amazon,Which is more durable: {A} or {B}?,0.0009627342224121094,0.0,0.51569664478302,1.4901161193847656e-06,-6.9453125,-21.234375
Tesla,Nvidia,Which is more durable: {A} or {B}?,0.0004031658172607422,0.0,0.39056605100631714,5.960464477539063e-08,-7.81640625,-19.890625
Tesla,Meta,Which is more durable: {A} or {B}?,0.0002605915069580078,0.0,0.09157413244247437,1.0728836059570312e-06,-8.25,-21.046875
Nvidia,Apple,Which is more durable: {A} or {B}?,5.960464477539063e-08,0.0,3.2842159271240234e-05,9.363889694213867e-05,-17.015625,-17.375
Nvidia,Microsoft,Which is more durable: {A} or {B}?,1.3113021850585938e-06,0.0,4.100799560546875e-05,1.2934207916259766e-05,-13.5546875,-19.5625
Nvidia,Google,Which is more durable: {A} or {B}?,1.6689300537109375e-06,0.0,9.03010368347168e-05,0.00011587142944335938,-13.2890625,-18.296875
Nvidia,Amazon,Which is more durable: {A} or {B}?,2.9206275939941406e-06,0.0,0.00033289194107055664,1.1205673217773438e-05,-12.734375,-19.046875
Nvidia,Tesla,Which is more durable: {A} or {B}?,2.6226043701171875e-06,1.7881393432617188e-07,3.0100345611572266e-05,0.00011599063873291016,-12.859375,-15.4375
Nvidia,Meta,Which is more durable: {A} or {B}?,3.5762786865234375e-07,0.0,1.2874603271484375e-05,9.655952453613281e-06,-14.921875,-17.625
